*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-28 13:49:34:798341" activity:learning_words_nao
"2016-01-28 13:49:46:575058" word:box
"2016-01-28 13:49:49:895990" clearscreen
"2016-01-28 13:50:02:762054" repetition:1
"2016-01-28 13:50:12:324311" user_feedback:+
"2016-01-28 13:50:21:208121" word:dot
"2016-01-28 13:50:24:870584" clearscreen
"2016-01-28 13:50:37:738855" repetition:1
"2016-01-28 13:50:44:675973" user_feedback:-
"2016-01-28 13:51:11:655970" timeResponse:22623.0
"2016-01-28 13:51:11:656222" writeTime:8515.0
"2016-01-28 13:51:12:929304" timeResponse:22623.0
"2016-01-28 13:51:12:929802" writeTime:8515.0
"2016-01-28 13:51:13:149092" timeResponse:22623.0
"2016-01-28 13:51:13:149785" writeTime:8515.0
