*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2016-01-28 10:26:27:823275" activity:learning_words_nao
"2016-01-28 10:26:44:886327" word:bed
"2016-01-28 10:26:47:500434" clearscreen
"2016-01-28 10:27:00:377959" repetition:1
"2016-01-28 10:27:07:403581" user_feedback:-
"2016-01-28 10:27:24:039980" timeResponse:11075.0
"2016-01-28 10:27:24:040644" writeTime:9116.0
"2016-01-28 10:27:27:760386" demo:b "(0.05859702453017235, 0.0587577261030674, 0.0586070641875267, 0.0586070641875267, 0.058436319231987, 0.058436319231987, 0.05841623246669769, 0.05841623246669769, 0.05839614197611809, 0.05837605521082878, 0.05834592133760452, 0.058315787464380264, 0.05823543667793274, 0.05823543667793274, 0.05820530652999878, 0.058185216039419174, 0.058155082166194916, 0.058124955743551254, 0.0580948181450367, 0.058064691722393036, 0.05803455412387848, 0.05800442025065422, 0.05797429382801056, 0.057954203337430954, 0.05793411657214165, 0.05791402980685234, 0.05791402980685234, 0.057893939316272736, 0.057893939316272736, 0.05787385255098343, 0.05785376578569412, 0.05785376578569412, 0.05783367529511452, 0.05783367529511452, 0.05784371867775917, 0.05793411657214165, 0.05803455412387848, 0.05814504250884056, 0.058255523443222046, 0.058386098593473434, 0.058486536145210266, 0.05859702453017235, 0.058687422424554825, 0.058717548847198486, 0.0587577261030674, 0.058787859976291656, 0.05879790335893631, 0.05879790335893631, 0.058777812868356705, 0.05874768644571304, 0.058657288551330566, 0.05863719806075096, 0.058556847274303436, 0.05852671340107918, 0.05849658325314522, 0.05841623246669769, 0.05841623246669769, 0.05841623246669769, 0.05841623246669769, 0.05841623246669769, 0.05841623246669769, 0.05841623246669769, 0.05842627212405205, 0.058456405997276306, 0.058486536145210266, 0.05856688693165779, 0.05859702453017235, 0.05867737531661987, 0.05870750918984413, 0.058787859976291656, 0.058817990124225616, 0.05885816738009453, 0.058948565274477005, 0.05896865203976631, 0.05904900282621384, 0.05905904993414879, 0.05908918008208275, 0.059109266847372055, 0.05912935733795166, 0.059139400720596313, 0.05914944410324097, 0.05915949121117592, 0.05915949121117592, 0.05916953086853027, 0.059179577976465225, 0.05918962508440018, 0.05919966474175453, 0.059209711849689484, 0.05922979861497879, 0.059239841997623444, 0.05925992876291275, 0.0592699758708477, 0.05929006263613701, 0.05930010601878166, 0.059310153126716614, 0.059310153126716614, 0.059310153126716614, 0.05929006263613701, 0.0592699758708477, 0.059239841997623444, 0.05914944410324097, 0.05912935733795166, 0.0590992271900177, 0.05906909331679344, 0.05904900282621384, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05902891606092453, 0.05900882929563522, 0.05898873880505562, 0.05895861238241196, 0.0589284747838974, 0.058848123997449875, 0.058848123997449875, 0.058817990124225616, 0.058787859976291656, 0.0587577261030674, 0.05872759595513344, 0.05869746208190918, 0.05866733193397522, 0.05863719806075096, 0.058617111295461655, 0.05859702453017235, 0.05857693403959274, 0.058556847274303436, 0.05852671340107918, 0.058436319231987, 0.05834592133760452, 0.058315787464380264, 0.058185216039419174, 0.058155082166194916, 0.05803455412387848, 0.05801446735858917, 0.05793411657214165, 0.05793411657214165, 0.05791402980685234, 0.05791402980685234, 0.05791402980685234, 0.057924069464206696, 0.05793411657214165, 0.05796424672007561, 0.057994380593299866, 0.058024510741233826, 0.05803455412387848, 0.05804459750652313, 0.05804459750652313, 0.05804459750652313, 0.05804459750652313, 0.05804459750652313, 0.05804459750652313, 0.05804459750652313, 0.05804459750652313, 0.058054644614458084, 0.05808477848768234, 0.058124955743551254, 0.058215346187353134, 0.05824548006057739, 0.05833588168025017, 0.05836600810289383, 0.05839614197611809, 0.05842627212405205, 0.058456405997276306, 0.05846644937992096, 0.05847649648785591, 0.058486536145210266, 0.05849658325314522, 0.05849658325314522, 0.05849658325314522, 0.05849658325314522, 0.05849658325314522, 0.05849658325314522, 0.05850662291049957, 0.05852671340107918, 0.05856688693165779, 0.058657288551330566, 0.05874768644571304, 0.05883807688951492, 0.05893852189183235, 0.05904900282621384, 0.05914944410324097, 0.059249889105558395, 0.05936037003993988, 0.05945076793432236, 0.05956125259399414, 0.05966169387102127, 0.05979226902127266, 0.0599127933382988, 0.06006345897912979, 0.060204073786735535, 0.06034468859434128, 0.06050539016723633, 0.06064601242542267, 0.06080671399831772, 0.06096741929650307, 0.06112812086939812, 0.06129887327551842, 0.061459582298994064, 0.06161023676395416, 0.06177094578742981, 0.06191156059503555, 0.06206222251057625, 0.06220284104347229, 0.06233341246843338, 0.06246398389339447, 0.06259455531835556, 0.0627351701259613, 0.06287579238414764, 0.0630364939570427, 0.06318715959787369, 0.06333781778812408, 0.06349852681159973, 0.06363914161920547, 0.06378979980945587, 0.06394045799970627, 0.06407102942466736, 0.06425182521343231, 0.06440248340368271, 0.06457323580980301, 0.06474398821592331, 0.06488460302352905, 0.0650453045964241, 0.06516584008932114, 0.06528636813163757, 0.0653868019580841, 0.06547719985246658, 0.06556759774684906, 0.06564794480800629, 0.06572830677032471, 0.06580865383148193, 0.06588900834321976, 0.06596936285495758, 0.06605976074934006, 0.06615015119314194, 0.06624054908752441, 0.06633094698190689, 0.06641130149364471, 0.06650169938802719, 0.06653182953596115, 0.06663226336240768, 0.06665235757827759, 0.0666925311088562, 0.06672266125679016, 0.06675279140472412, 0.06678292900323868, 0.06679297238588333, 0.06679297238588333, 0.06679297238588333, 0.06679297238588333, 0.06677287817001343, 0.06675279140472412, 0.06672266125679016, 0.0666925311088562, 0.06661217659711838, 0.06659208983182907, 0.06651173532009125, 0.06649164855480194, 0.06640125066041946, 0.0663711205124855, 0.06627068668603897, 0.06619032472372055, 0.06609993427991867, 0.06598944962024689, 0.06586892157793045, 0.06571825593709946, 0.06556759774684906, 0.0653868019580841, 0.06523614376783371, 0.06505534797906876, 0.06486451625823975, 0.0647038072347641, 0.06451297551393509, 0.06434222310781479, 0.0641915574669838, 0.06402081251144409, 0.06388019770383835, 0.06373957544565201, 0.06360900402069092, 0.06346838921308517, 0.06332777440547943, 0.06317710876464844, 0.06302645057439804, 0.06286574900150299, 0.06272513419389725, 0.06257446855306625, 0.06243385374546051, 0.06229323893785477, 0.06213252991437912, 0.061981867998838425, 0.061791036278009415, 0.06160019710659981, 0.061389271169900894, 0.06117834523320198, 0.06097746640443802, 0.060766540467739105, 0.06054556742310524, 0.06034468859434128, 0.06012371927499771, 0.05989270657300949, 0.05971191078424454, 0.05950098857283592, 0.05933023989200592, 0.05914944410324097, 0.05895861238241196, 0.058777812868356705, 0.058586977422237396, 0.05840618535876274, 0.058255523443222046, 0.05810486525297165, 0.057984333485364914, 0.05786380544304848, 0.05774327740073204, 0.05763279274106026, 0.05753235146403313, 0.05744195356965065, 0.05735155940055847, 0.05732142552733421, 0.05722098797559738, 0.057200897485017776, 0.05717076361179352, 0.05714063346385956, 0.05706028267741203, 0.05706028267741203, 0.05706028267741203, 0.05708037316799164, 0.0571104995906353, 0.057261161506175995, 0.05741182342171669, 0.05758257582783699, 0.05801446735858917, -0.07151778042316437, -0.07111605256795883, -0.07098548859357834, -0.0707143247127533, -0.07068419456481934, -0.07049337029457092, -0.07035276293754578, -0.07020211964845657, -0.07005146890878677, -0.06988073140382767, -0.06973008811473846, -0.06953926384449005, -0.0693785771727562, -0.06919779628515244, -0.06899692863225937, -0.06880611181259155, -0.06859520077705383, -0.0683441236615181, -0.06812316924333572, -0.06785200536251068, -0.06757079064846039, -0.06729962676763535, -0.06699833273887634, -0.06668698787689209, -0.06637565046548843, -0.06606431305408478, -0.06573288142681122, -0.06540145725011826, -0.06508007645606995, -0.06474864482879639, -0.06440717726945877, -0.0640355795621872, -0.06363385170698166, -0.06319195032119751, -0.06276009231805801, -0.062318190932273865, -0.06187628582119942, -0.061454471200704575, -0.06103265658020973, -0.06064097210764885, -0.06022919714450836, -0.05978729948401451, -0.05935543775558472, -0.058873362839221954, -0.05842141807079315, -0.057959433645009995, -0.057457271963357925, -0.05698523670434952, -0.0564931221306324, -0.056031130254268646, -0.055579185485839844, -0.055107153952121735, -0.054635126143693924, -0.054163094609975815, -0.053691063076257706, -0.0532391183078289, -0.0527871735394001, -0.052355315536260605, -0.05192345380783081, -0.05153176933526993, -0.05114008113741875, -0.05073835328221321, -0.05032657831907272, -0.049924854189157486, -0.04952312633395195, -0.04913143813610077, -0.04874979332089424, -0.04838824272155762, -0.0480266809463501, -0.04769525304436684, -0.04736383631825447, -0.04705249145627022, -0.04674115777015686, -0.046459946781396866, -0.04617873579263687, -0.04588747397065163, -0.04561631754040718, -0.04536522924900055, -0.045084018260240555, -0.044812850654125214, -0.04454168304800987, -0.04426047205924988, -0.043959178030490875, -0.043667927384376526, -0.04336663335561752, -0.04305528849363327, -0.04276403784751892, -0.04247278720140457, -0.04218152537941933, -0.04190031439065933, -0.041649237275123596, -0.041378069669008255, -0.041116952896118164, -0.04089600220322609, -0.040675047785043716, -0.0404842235147953, -0.0403134860098362, -0.040132712572813034, -0.03995193541049957, -0.03976110741496086, -0.03954016789793968, -0.03932925686240196, -0.03908822312951088, -0.038857217878103256, -0.03861618414521217, -0.038385190069675446, -0.038154199719429016, -0.037943288683891296, -0.03773237764835358, -0.03752147778868675, -0.03733064979314804, -0.037109699100255966, -0.03689879924058914, -0.03670797124505043, -0.036517154425382614, -0.03637654334306717, -0.03624598681926727, -0.036155592650175095, -0.03612546995282173, -0.036095332354307175, -0.036075253039598465, -0.036075253039598465, -0.036075253039598465, -0.036075253039598465, -0.036075253039598465, -0.036075253039598465, -0.036075253039598465, -0.03606520965695381, -0.03606520965695381, -0.03606520965695381, -0.03606520965695381, -0.03608529269695282, -0.036165643483400345, -0.03624598681926727, -0.03635646030306816, -0.03650711476802826, -0.036657754331827164, -0.036848582327365875, -0.0370594821870327, -0.03724026679992676, -0.03745116665959358, -0.03762190416455269, -0.03780268877744675, -0.03798346593976021, -0.038174282759428024, -0.03837515041232109, -0.03857601061463356, -0.03875679522752762, -0.03893757238984108, -0.03908822312951088, -0.03922882303595543, -0.039369434118270874, -0.03949999064207077, -0.03965064138174057, -0.03980128467082977, -0.03997201845049858, -0.040132712572813034, -0.04029340296983719, -0.0404842235147953, -0.04066500812768936, -0.040875907987356186, -0.041106902062892914, -0.04133789241313934, -0.04156889766454697, -0.04180993139743805, -0.04202084243297577, -0.04222169890999794, -0.04244265332818031, -0.042653560638427734, -0.04288455471396446, -0.0431356318295002, -0.04336663335561752, -0.04359762743115425, -0.04382862150669098, -0.04402947798371315, -0.04424038901925087, -0.04442116618156433, -0.044601939618587494, -0.0447726845741272, -0.04491328448057175, -0.045063938945531845, -0.045204538851976395, -0.045355189591646194, -0.04553596302866936, -0.045686617493629456, -0.045857351273298264, -0.04602808505296707, -0.04616868495941162, -0.046329379081726074, -0.046459946781396866, -0.04659050703048706, -0.04672106355428696, -0.0468415804207325, -0.04698219150304794, -0.047102708369493484, -0.047223225235939026, -0.04733370244503021, -0.04742409661412239, -0.04750443622469902, -0.04753457009792328, -0.04765508696436882, -0.04767517000436783, -0.04776556417346001, -0.047785647213459015, -0.04781578108668327, -0.047845903784036636, -0.04787604138255119, -0.047906164079904556, -0.04792625829577446, -0.04792625829577446, -0.04792625829577446, -0.04792625829577446, -0.04792625829577446, -0.04792625829577446, -0.04791620373725891, -0.047906164079904556, -0.04788608103990555, -0.047865986824035645, -0.047845903784036636, -0.04781578108668327, -0.047785647213459015, -0.0477454699575901, -0.04765508696436882, -0.04762495309114456, -0.047514475882053375, -0.047434136271476746, -0.04733370244503021, -0.047223225235939026, -0.04712279140949249, -0.046992234885692596, -0.04688175767660141, -0.04674115777015686, -0.0"2016-01-28 10:27:27:762126" new_letter "score: 0.454202383757"
"2016-01-28 10:27:27:761750" learn:b "(0.06569589674472809, 0.0846351683139801, 0.08746163547039032, 0.09259817004203796, 0.0922093614935875, 0.09217678755521774, 0.09380490332841873, 0.09193676710128784, 0.09581244736909866, 0.0982305258512497, 0.0947907492518425, 0.08656134456396103, 0.08094185590744019, 0.08000823110342026, 0.08101634681224823, 0.08118841797113419, 0.07904747873544693, 0.07470729202032089, 0.07177969813346863, 0.07091504335403442, 0.06870359927415848, 0.06257246434688568, 0.05794787034392357, 0.05533540993928909, 0.05236967280507088, 0.048445891588926315, 0.046064529567956924, 0.044363755732774734, 0.036882247775793076, 0.030942630022764206, 0.031016606837511063, 0.03360757976770401, 0.03447235748171806, 0.03509354591369629, 0.03820991888642311, 0.03913351893424988, 0.040421124547719955, 0.042328670620918274, 0.049398601055145264, 0.057516612112522125, 0.06897985935211182, 0.08332348614931107, 0.09870803356170654, 0.11476907879114151, 0.13166722655296326, 0.15037421882152557, 0.17364177107810974, 0.19832843542099, 0.21983297169208527, 0.23707662522792816, 0.252602756023407, 0.263844758272171, 0.27423182129859924, 0.28257185220718384, 0.2859855592250824, 0.28633570671081543, 0.2806212902069092, 0.270022451877594, 0.2579585313796997, 0.24573597311973572, 0.22849524021148682, 0.2076987624168396, 0.1826399564743042, 0.1548198014497757, 0.12748509645462036, 0.10029923915863037, 0.07076109200716019, 0.04265410080552101, 0.019522998481988907, 0.013075239025056362, 0.020134437829256058, 0.014085142873227596, 0.02452714741230011, 0.0423605814576149, 0.06524437665939331, 0.09314711391925812, 0.12808209657669067, 0.1724391132593155, 0.22287660837173462, 0.2756267189979553, 0.3343965411186218, 0.39280155301094055, 0.45026952028274536, 0.5026211142539978, 0.5518340468406677, 0.5972362160682678, 0.6401248574256897, 0.6835129857063293, 0.7254142165184021, 0.7649030089378357, 0.7978838682174683, 0.8286262154579163, 0.85810786485672, 0.8841512203216553, 0.9048457145690918, 0.9170627593994141, 0.927358865737915, 0.9346307516098022, 0.9311409592628479, 0.9201682209968567, 0.9063500761985779, 0.892388641834259, 0.8782354593276978, 0.8614908456802368, 0.8414778113365173, 0.8180698752403259, 0.7903757691383362, 0.7633125185966492, 0.7376132607460022, 0.7147198915481567, 0.6932929158210754, 0.6706913113594055, 0.6485397219657898, 0.6316055059432983, 0.6195142865180969, 0.6091986894607544, 0.601440966129303, 0.5999974608421326, 0.6035655736923218, 0.61412513256073, 0.6292649507522583, 0.6489014625549316, 0.6706066131591797, 0.6951168179512024, 0.7243835926055908, 0.7566965818405151, 0.7902341485023499, 0.8226775527000427, 0.8517805337905884, 0.8800754547119141, 0.9096219539642334, 0.934995710849762, 0.9550994634628296, 0.9713693261146545, 0.9840621948242188, 0.9920907020568848, 0.9960721135139465, 0.9964689612388611, 0.9942182898521423, 0.9869258403778076)"
4661059007048607, -0.046459946781396866, -0.04629925265908241, -0.04613856226205826, -0.04593769088387489, -0.04574687406420708, -0.045556046068668365, -0.04536522924900055, -0.045204538851976395, -0.04504384472966194, -0.044873110949993134, -0.04472246766090393, -0.04455173388123512, -0.044381000101566315, -0.04421026632189751, -0.04402947798371315, -0.043878838419914246, -0.04370810464024544, -0.04356749355792999, -0.04340679943561554, -0.04323606565594673, -0.04307537153363228, -0.04290463775396347, -0.04273390397429466, -0.04257320985198021, -0.0424024760723114, -0.042241793125867844, -0.042071059346199036, -0.04187019169330597, -0.04169945418834686, -0.04148854687809944, -0.04127763584256172, -0.04109685868024826, -0.04088594764471054, -0.04070517420768738, -0.04052439704537392, -0.0403134860098362, -0.04010258615016937, -0.03987158462405205, -0.03962050750851631, -0.03938951715826988, -0.039158523082733154, -0.03893757238984108, -0.038736701011657715, -0.03851575031876564, -0.038324933499097824, -0.038154199719429016, -0.03798346593976021, -0.03785290569067001, -0.03772233799099922, -0.03760182112455368, -0.03750138357281685, -0.03739091008901596, -0.03730052709579468, -0.03719004988670349, -0.03709965944290161, -0.03699922189116478, -0.0369088388979435, -0.03682848811149597, -0.03673810511827469, -0.036697931587696075, -0.036577414721250534, -0.03654727712273598, -0.036456894129514694, -0.036426760256290436, -0.03633637726306915, -0.036306243389844894, -0.036225903779268265, -0.036195769906044006, -0.036155592650175095, -0.036075253039598465, -0.03606520965695381, -0.03603507578372955, -0.03600495308637619, -0.03599490970373154, -0.03598485887050629, -0.03597481548786163, -0.03596477583050728, -0.03596477583050728, -0.03596477583050728, -0.03598485887050629, -0.03600495308637619, -0.03603507578372955, -0.03606520965695381, -0.036095332354307175, -0.03611542657017708, -0.036135509610176086, -0.036155592650175095, -0.036155592650175095, -0.036175686866045, -0.036175686866045, -0.036195769906044006, -0.036195769906044006, -0.036215852946043015, -0.036215852946043015, -0.03623594343662262, -0.03623594343662262, -0.03623594343662262, -0.03623594343662262, -0.03623594343662262, -0.036215852946043015, -0.03620580956339836, -0.036286160349845886, -0.03626606985926628)"
